timestamp,linear_x,linear_y,angular_z,Orientation_Quat_x,Orientation_Quat_y,Orientation_Quat_z,Orientation_Quat_w
13.057,0.21051536654183445,0.0001352646035422539,-0.19511492768236438,0.0014015072125200439,0.0036015343952354815,-0.3649995883874969,0.9309996590786117
13.09,0.22198590613171823,7.96790609318837e-05,-0.171625978127698,0.0014112860176852555,0.0036007779252118107,-0.36780298765266245,0.929895695733605
13.125,0.222069843327802,6.129011350641811e-05,-0.17102229694745422,0.0014217169379195575,0.003600359169766337,-0.3705104444605827,0.9288202337806917
13.157,0.2220071267626842,6.0911770993848924e-05,-0.16873982030023194,0.0014325981794922314,0.0035993448405460086,-0.37311389421535984,0.9277774594818653
13.191,0.22296836077495816,4.796153819518201e-05,-0.2475235302468097,0.001449292222755845,0.0035930358256293657,-0.3767195207768429,0.9263192712619526
13.223,0.22156140663539184,2.4429008136789276e-05,-0.2318772146012738,0.0014691744164346504,0.0035869714180656845,-0.38050986057945935,0.9247687392880343
13.256,0.22170016023270125,7.487601870997951e-05,-0.23578425155341823,0.0014806660698848788,0.0035858729906115975,-0.38400372179161246,0.9233233944794611
13.289,0.20847896208413302,4.444972452005702e-05,-0.18988131371607278,0.0014834757101004408,0.0035676885522133495,-0.3873420115281286,0.9219279999021371
13.324,0.1946290820988372,0.00016089418134890288,-0.04219090988582343,0.0015083536666097574,0.003573886734886074,-0.38919561119402335,0.9211469635352078
13.357,0.20331767239791698,0.00018761060927077744,-0.21054426214625385,0.001507711462644035,0.003553155486663999,-0.39115131917651597,0.9203182859199878
13.391,0.2092611635070339,6.74032298947913e-05,-0.2617607260757445,0.001519939987403829,0.003554650948254441,-0.39511437356679874,0.918623800061803
13.424,0.21029656956567788,0.00014676552226389195,-0.2504071573435004,0.001539888635736315,0.003548212639521503,-0.39904733724270514,0.9169221676726772
13.457,0.2104821874130442,0.00013378846062749028,-0.25096540733307127,0.0015529208348732115,0.003541165116422604,-0.4028341864557008,0.9152648069324377
13.49,0.18676418456594143,3.040201433861245e-05,-0.08905072345388725,0.00156259583951805,0.0035375594760673145,-0.4056560169285754,0.914017636534897
13.524000000000001,0.19925698349229598,0.0001783026426286083,-0.24245810320645103,0.0015717837343512831,0.00353088879409748,-0.40861748217717114,0.9126975487966457
13.557,0.199274511123215,0.00010975586021580441,-0.24207635890977805,0.0015835436304644946,0.00352803066919683,-0.41225766738669267,0.9110590875843623
13.59,0.20529203090157527,-1.662970547725018e-05,0.004195391688147881,0.0015870266032946103,0.003527216647843456,-0.4134021757295465,0.9105403237591166
13.625,0.21432687822456048,6.836313242034042e-05,-0.1116136391948456,0.0015903929767902985,0.0035217902325755043,-0.4143955985951622,0.9100886525546258
13.657,0.2194101970020026,3.965127238732269e-05,-0.16652237234785533,0.001599633683906459,0.003519307692559428,-0.41655826547354435,0.9091008014027457
13.691,0.22011036051566957,0.0002624045382500495,-0.1625971981080103,0.0016137030630691098,0.003510782450571441,-0.41904765054624127,0.907956021479391
13.724,0.2198779391574836,0.00010400455892475846,-0.1593910641943803,0.0016257505244688711,0.00351176935295404,-0.42143829860039,0.9068488214052287
13.757,0.2214577178298372,6.621565753474334e-05,-0.1761273203792259,0.0016365952638298933,0.0035155701066079776,-0.4240058512031159,0.9056511472240784
13.792,0.20393242539369666,3.3114676239648366e-05,-0.11484046852837107,0.001651576573254196,0.003507812417553142,-0.42637948369373496,0.9045360708296435
13.825,0.21000816366176434,0.0001244557993684836,-0.1810222314285956,0.0016564043695713676,0.0035000120763712846,-0.4289087289159297,0.9033395311286622
13.858,0.20942927875649603,0.00021545522800381356,-0.19218425123198085,0.0016627970176347957,0.003490781096466459,-0.43168327766852954,0.9020169606691274
13.89,0.2012934726685987,9.953196880499449e-05,-0.07726403185529444,0.0016620130326218765,0.0034830112982395245,-0.4331895661837378,0.9012945723205709
13.926,0.21681973869132465,0.00020610955469700654,-0.26782918719316673,0.0016677669788430008,0.0034757966951990955,-0.43598259244517806,0.8999468409164064
13.958,0.22164444728896188,1.9674647219164454e-05,-0.21097188561395633,0.0016910832468900359,0.003476067707228087,-0.43954353886848363,0.8982129673021407
13.991,0.22123254416269933,8.563227402810791e-05,-0.14062149357010167,0.0016990613041016139,0.0034738578046708078,-0.4417150680948253,0.897147058246652
14.024,0.2213813125541108,6.954134233347342e-05,-0.14072128251528768,0.0017055222038633877,0.0034711830302064026,-0.44385838747905143,0.8960885971525802
